player_id,short_name,long_name,player_positions,overall,potential,age,dob,height_cm,weight_kg,nationality_name,club_name,league_id,league_name,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,movement_reactions,mentality_composure,mentality_vision,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,player_traits
262748,Adrian Segečić,Adrian Segečić,"LM, CAM, ST, LW",65,79,22,2004-06-01,173,68,Australia,Portsmouth,14,EFL Championship,Left,4,3,80,67,61,67,34,46,60,60,63,12,15,15,12,11,,Gamechanger
262776,Fynn Lakenmacher,Fynn Lakenmacher,ST,65,69,26,2000-05-10,188,92,Germany,SV Darmstadt 98,20,Bundesliga 2,Right,2,3,72,63,49,64,30,77,61,63,55,15,8,11,9,6,,
268697,Hamza El Kaouakibi,Hamza El Kaouakibi,RB,65,66,28,1998-05-22,185,80,Morocco,Südtirol,32,Serie BKT,Right,3,2,68,43,54,61,61,68,56,51,39,10,10,10,10,7,,
272861,Nicolás Watson,Nicolás Watson,"CDM, CM, LM",65,68,28,1998-05-22,175,78,Argentina,,,LPF,Right,3,2,61,45,61,63,63,62,55,55,64,10,11,8,8,11,,
275520,Manu Bueno,Manuel Bueno Sebastián,"CM, CAM, CDM",65,79,22,2004-07-27,178,73,Spain,Sevilla FC,53,LALIGA EA SPORTS,Left,3,3,53,60,59,65,62,56,62,52,64,15,12,10,7,11,,
276325,Serhat-Semih Güler,Serhat-Semih Güler,ST,65,65,29,1997-07-12,181,76,Germany,SV Darmstadt 98,20,Bundesliga 2,Right,5,2,81,63,48,64,34,65,63,58,55,5,9,9,5,10,,
276706,Antonio Vergara,Antonio Vergara,"RW, RM, CAM",65,74,23,2003-01-16,185,77,Italy,SSC Napoli,,Serie A Enilive,Left,3,3,66,63,63,66,38,59,58,58,60,15,6,13,5,11,,Finesse Shot
72246,Jonathan Asp-Jensen,Jonathan Asp-Jensen,"CAM, CM, LW",65,81,20,2006-01-14,182,74,Denmark,GC Zürich,,Brack Super League,Right,3,3,61,55,65,62,53,58,65,46,71,10,8,11,8,15,,
72860,Giacomo Fedel,Giacomo Fedel,"RB, RM",65,68,24,2002-08-05,171,64,Italy,Mantova,32,Serie BKT,Right,3,2,67,49,58,65,61,54,60,64,55,12,12,12,15,7,,
220862,Jordan Hugill,Jordan Hugill,ST,65,65,34,1992-06-04,183,85,England,Rotherham Utd,,EFL League One,Right,3,3,59,64,54,62,37,78,63,61,55,15,7,14,13,14,,Precision Header
231948,Brendan Hines-Ike,Brendan Hines-Ike,CB,65,65,31,1994-11-30,185,77,USA,Austin FC,39,MLS,Right,3,2,51,53,55,58,65,72,58,66,56,6,12,14,13,6,,
251176,Samuel Silvera,Samuel Silvera,"LM, RM, LW",65,71,25,2000-10-25,173,69,Australia,Middlesbrough,14,EFL Championship,Right,3,3,72,59,58,69,36,60,56,59,61,7,8,13,11,13,,
254831,Bryan Limbombe,Bryan Limbombe,"RW, LW, RM",65,71,25,2001-05-14,172,77,Belgium,,10,Eredivisie,Right,4,4,74,58,59,68,33,62,64,65,58,7,6,9,11,10,,Technical
256435,Henrik Falchener,Henrik Falchener,CB,65,78,23,2003-05-08,195,80,Norway,Viking FK,41,Eliteserien,Right,3,2,64,46,53,56,62,73,63,56,46,5,5,9,12,12,,"Precision Header, Bruiser"
262286,Martín Rodríguez,Martín Rodríguez,GK,65,65,36,1989-09-20,191,85,Uruguay,,,Sudamericana,Right,2,1,69,60,70,65,21,69,51,24,36,69,60,70,69,65,,
273839,Pierce Charles,Pierce Charles,GK,65,78,21,2005-07-21,185,72,Northern Ireland,Sheffield Wed,,EFL Championship,Right,4,1,65,65,65,64,31,64,60,48,54,65,65,65,64,64,,
276905,Natan Girma,Natan Girma,"CAM, ST, CM",65,71,24,2001-12-11,190,79,Switzerland,,,Serie BKT,Right,2,3,63,61,59,63,45,63,66,52,66,11,7,6,13,5,,
277419,Jaime Vázquez,Jaime Vázquez Cuervo,"CB, LB",65,77,20,2006-02-01,184,80,Spain,Celta,,LALIGA EA SPORTS,Left,3,2,66,36,60,61,64,67,62,54,49,13,11,12,15,10,,
278350,Seydou Fini,Seydou Fini,"RM, LM, ST, RW",65,82,20,2006-06-02,178,73,Italy,Genoa,31,Serie A Enilive,Right,3,3,78,57,56,67,31,65,62,56,59,10,14,6,7,6,,
183544,Graham Burke,Graham Burke,"ST, CAM",65,65,32,1993-09-21,180,72,Ireland,Shamrock Rovers,65,SSE Airtricity PD,Left,4,3,57,69,65,68,30,64,65,68,68,6,4,8,5,3,,Technical
221448,Raffaele Celia,Raffaele Celia,"LB, LM",65,66,27,1999-03-04,179,71,Italy,Cesena,,Serie BKT,Left,3,3,66,41,57,64,62,63,61,54,43,14,10,9,7,10,,
226786,Alex Bono,Alex Bono,GK,65,65,32,1994-04-25,191,95,USA,New England,,MLS,Right,2,1,64,63,62,69,34,61,63,49,49,64,63,62,61,69,,"Far Throw, Cross Claimer"
231322,Elton Kabangu,Elton Kabangu,"ST, LW, LM",65,66,28,1998-02-08,178,70,Belgium,Hearts,50,Scottish Prem,Left,3,3,75,65,60,66,33,54,57,57,60,9,14,6,13,5,,
250805,Dirk Abels,Dirk Abels,RB,65,65,29,1997-06-13,186,83,Netherlands,GC Zürich,,Brack Super League,Right,3,2,61,43,55,61,62,71,61,63,40,11,7,7,6,11,,Long Throw
251368,Kacper Kostorz,Kacper Kostorz,ST,65,68,27,1999-08-21,191,79,Poland,Pogoń Szczecin,66,PKO BP Ekstraklasa,Right,4,2,73,62,56,60,40,62,65,63,63,7,14,12,10,9,,
258125,Agustín Baldi,Agustín Baldi,"CB, LB, CDM, LM",65,76,24,2002-05-11,185,82,Argentina,Belgrano,,LPF,Left,2,2,53,54,58,61,64,63,61,50,42,11,14,14,10,12,,
261098,Oliver Zandén,Oliver Zandén,"LB, LM",65,72,25,2001-08-14,183,73,Sweden,Brommapojkarna,56,Allsvenskan,Left,3,2,71,40,61,57,62,62,57,56,57,12,6,13,9,14,,Slide Tackle
261772,Taïryk Arconte,Taïryk Arconte,"RM, ST, RW",65,74,22,2003-11-12,181,76,France,Rodez AF,,Ligue 2 BKT,Right,3,3,71,66,59,68,28,61,52,57,51,7,9,10,15,7,,
262267,Ragnar Oratmangoen,Ragnar Oratmangoen,"LM, CAM, CM, LB",65,65,28,1998-01-21,180,70,Indonesia,,,1A Pro League,Right,3,3,68,57,62,65,39,62,63,64,63,5,5,13,11,14,,
264079,Kandet Diawara,Kandet Diawara,"RM, ST, RW",65,68,26,2000-02-10,180,75,Guinea,1. FC Magdeburg,20,Bundesliga 2,Right,3,3,83,61,55,67,23,64,61,60,57,12,8,13,7,11,,
264825,Iyad Mohamed,Iyad Mohamed,"CDM, CM, CB",65,73,25,2001-03-05,191,80,Comoros,Casa Pia AC,,Liga Portugal,Left,3,2,55,43,60,63,66,66,58,57,61,9,14,15,13,14,,
270542,Filip Kocaba,Filip Kocaba,"CDM, CM",65,73,21,2004-11-13,184,78,Poland,Zagłębie Lubin,66,PKO BP Ekstraklasa,Right,3,2,61,46,57,57,62,70,60,55,52,8,14,12,13,10,,
272962,Naeem Mohammed,Naeem Mohammed,"ST, LW, CAM",65,65,29,1996-11-11,175,77,Ghana,Halmstads BK,56,Allsvenskan,Right,3,3,83,62,48,67,25,68,62,60,57,6,13,15,13,6,,Rapid
275221,Ibrahim Aliyu,Ibrahim Aliyu,"LM, ST, LW",65,74,24,2002-01-16,184,77,Nigeria,Columbus Crew,39,MLS,Right,3,4,74,66,57,66,32,58,60,60,60,8,7,6,12,5,,Technical
275733,Niklas Steffen,Niklas Steffen,GK,65,71,25,2001-01-19,187,80,Switzerland,FC Thun,189,Brack Super League,Right,2,1,69,62,64,68,30,60,56,32,26,69,62,64,60,68,,
277673,August Priske,August Priske,"ST, LW, LM",65,75,22,2004-03-23,187,75,Denmark,Djurgårdens IF,56,Allsvenskan,Right,3,2,73,64,55,62,28,71,62,58,50,14,5,6,12,5,,
73257,Vince Osuji,Vince Osuji,CB,65,81,20,2006-04-06,185,72,Nigeria,Club Brugge,,1A Pro League,Right,3,2,78,31,49,58,63,73,58,61,42,11,12,9,7,10,,
208214,Théo Defourny,Théo Defourny,GK,65,65,34,1992-04-25,194,85,Belgium,Sp. Charleroi,,1A Pro League,Right,2,1,65,62,62,64,35,64,65,34,36,65,62,62,64,64,,"Far Throw, Footwork"
225867,Victor Adeboyejo,Victor Adeboyejo,ST,65,66,28,1998-01-12,178,77,Nigeria,Bolton,,EFL League One,Right,3,3,75,65,51,64,27,70,64,52,52,12,9,13,11,10,,
236787,Dominik Franke,Dominik Franke,"LB, CB, LM",65,68,27,1998-10-05,183,80,Germany,FC Thun,189,Brack Super League,Left,3,2,74,34,54,62,60,68,60,53,49,8,10,14,9,13,,
238919,James Pantemis,James Pantemis,GK,65,66,29,1997-02-21,188,77,Canada,Portland Timbers,39,MLS,Left,1,1,66,63,54,67,36,66,60,39,40,66,63,54,66,67,,Rush Out
243158,Leopold Wahlstedt,Leopold Wahlstedt,GK,65,68,27,1999-07-04,190,84,Sweden,AGF,,3F Superliga,Right,2,1,66,63,63,65,32,63,58,30,42,66,63,63,63,65,,Footwork
258085,Dudu,Eduardo Dos Santos Haesler,GK,65,68,27,1999-02-10,196,89,Germany,Viktoria Köln,2076,3. Liga,Right,2,1,69,63,65,66,28,61,60,33,49,69,63,65,61,66,,
260106,Gurmeet Singh,Gurmeet Singh,GK,65,67,26,1999-12-03,183,80,India,NorthEast United,2149,ISL,Right,3,1,64,63,66,64,29,66,65,33,33,64,63,66,66,64,,
260443,Sunusi Ibrahim,Sunusi Ibrahim,"ST, RW, RM",65,73,23,2002-10-01,168,79,Nigeria,CF Montréal,39,MLS,Right,2,2,86,61,53,64,22,66,47,54,52,11,8,11,7,11,,Rapid
264867,Angelo Gattermayer,Angelo Gattermayer,"RW, ST, RM",65,73,24,2002-06-06,182,73,Austria,Wolfsberger AC,80,Ö. Bundesliga,Right,4,3,78,60,59,66,25,64,57,59,57,6,9,9,15,9,,
270027,Jakob Bookjans,Jakob Bookjans,"CAM, LM, CM",65,70,26,2000-07-21,178,71,Germany,MSV Duisburg,2076,3. Liga,Right,4,3,69,60,60,69,33,61,64,57,62,13,12,7,8,7,,
276188,Mohamed Ouédraogo,Mohamed Ouédraogo,"LB, LM",65,75,23,2003-01-02,183,76,Burkina Faso,SCR Altach,,Ö. Bundesliga,Left,2,3,74,34,57,62,60,65,56,45,48,11,13,5,11,9,,Long Throw
277501,Petter Nosa Dahl,Petter Nosa Dahl,"LW, CAM, LM",65,77,22,2003-10-22,180,70,Norway,SK Rapid,80,Ö. Bundesliga,Right,4,4,87,60,56,69,26,54,58,65,57,14,7,12,8,10,,
73447,Amin Chiakha,Amin Chiakha,ST,65,80,20,2006-03-12,191,82,Algeria,,,3F Superliga,Right,3,3,70,64,55,65,29,68,61,63,60,12,14,6,13,10,,
73846,Lilian Njoh,Lilian Njoh,"LB, LM",65,72,24,2001-11-22,180,73,France,Servette FC,189,Brack Super League,Left,2,2,65,42,57,64,62,61,58,55,47,14,12,14,7,14,,"Whipped Pass, Slide Tackle, Long Throw"
75736,Axel Tape,Axel Tape,CB,65,82,19,2007-08-10,180,75,France,Leverkusen,19,Bundesliga,Right,3,2,68,42,57,60,66,58,59,57,54,7,12,5,5,12,,
180818,David McGoldrick,David McGoldrick,"ST, CAM",65,65,38,1987-11-29,183,74,Ireland,Barnsley,60,EFL League One,Right,3,3,55,66,63,67,32,68,68,71,64,15,7,10,10,9,,"Finesse Shot, Low Driven Shot, Incisive Pass, Technical, First Touch"
186562,Josh Magennis,Josh Magennis,ST,65,65,36,1990-08-15,188,92,Northern Ireland,Exeter City,60,EFL League One,Right,3,2,48,64,55,60,42,82,63,59,53,15,12,8,16,8,,"Power Shot, Enforcer"
220786,Moussa Njie,Moussa Njie,"LM, RM, LW",65,65,30,1995-10-02,185,75,Norway,KFUM-Kameratene,41,Eliteserien,Right,3,4,89,58,55,66,24,59,58,65,59,12,9,11,11,7,,Technical
225738,Kuki Zalazar,José Luis Zalazar Martinez,"CAM, CM, RM",65,66,28,1998-05-05,177,76,Spain,AD Ceuta FC,54,LALIGA HYPERMOTION,Left,3,3,65,67,66,67,33,53,62,55,66,13,11,14,15,13,,Technical
229175,Niko Kijewski,Niko Kijewski,"LB, LM",65,65,30,1996-03-28,176,74,Germany,SC Verl,2076,3. Liga,Left,2,3,62,41,60,65,63,60,59,62,50,6,6,9,8,8,,Long Throw
239989,Terence Vancooten,Terence Vancooten,"CB, CDM, RB, CM",65,67,28,1997-12-29,185,78,Guyana,Burton Albion,60,EFL League One,Right,3,2,69,37,51,56,63,75,63,57,44,8,14,12,14,9,,
241172,Diego Barri,Diego Hernández Barriuso,"CDM, CM",65,65,30,1995-09-19,188,81,Spain,CD Castellón,54,LALIGA HYPERMOTION,Right,3,2,54,41,59,59,64,74,55,58,61,7,10,13,13,6,,
241960,Timo Stavitski,Timo Stavitski,"LM, RM, LW",65,66,27,1999-07-17,180,78,Finland,Mjällby AIF,56,Allsvenskan,Right,3,3,81,59,62,62,27,60,55,53,61,14,12,12,9,10,,
244277,Kelland Watts,Kelland Watts,CB,65,68,26,1999-11-03,192,71,England,Cambridge Utd,,EFL League Two,Left,4,2,60,47,52,57,64,71,62,58,48,11,11,13,10,12,,
244551,Filip Majchrowicz,Filip Majchrowicz,GK,65,66,26,2000-02-09,194,99,Poland,Radomiak Radom,66,PKO BP Ekstraklasa,Right,3,1,69,58,63,63,33,65,62,52,47,69,58,63,65,63,,
252320,Park Kyu Hyun,Kyu hyun Park,LB,65,70,25,2001-04-14,183,78,South Korea,Daejeon Hana,83,K League 1,Left,3,2,76,29,51,64,61,70,63,58,45,11,9,6,9,10,,Bruiser
261122,Kim Ryun Seong,Ryun Seong Kim,"LB, CDM, LM",65,74,24,2002-06-04,179,70,South Korea,Jeju United,83,K League 1,Left,2,2,73,35,55,62,59,67,63,60,45,13,14,12,10,13,,Whipped Pass
266210,Gavin Molloy,Gavin Molloy,CB,65,73,24,2001-10-19,184,77,Ireland,Aberdeen,50,Scottish Prem,Left,3,2,55,52,53,56,65,70,62,55,51,12,12,13,14,5,,
271026,Tobías Cervera,Tobías Cervera,"ST, LW, LM",65,74,24,2002-08-06,180,79,Syria,Aldosivi,,LPF,Left,3,3,75,63,55,68,29,61,58,56,54,6,11,12,9,10,,
272427,Alberto Flores,Alberto Flores López,GK,65,79,22,2003-11-10,186,80,Spain,Sevilla FC,53,LALIGA EA SPORTS,Left,3,1,65,66,63,64,30,63,58,30,35,65,66,63,63,64,,
70909,Kasey Bos,Kasey Bos,"LB, LM",65,78,22,2004-05-08,180,73,Australia,1. FSV Mainz 05,19,Bundesliga,Left,2,2,73,46,54,59,65,53,61,50,45,13,15,10,6,5,,
72617,Filip Wójcik,Filip Wójcik,"RB, RM",65,65,29,1997-04-11,174,65,Poland,Motor Lublin,66,PKO BP Ekstraklasa,Right,2,2,76,31,62,64,58,59,61,52,57,11,13,8,12,7,,
72707,Adrian Zeljković,Adrian Zeljković,"CDM, CM",65,72,24,2002-08-19,192,80,Slovenia,Viktoria Plzeň,319,Česká Liga,Right,3,2,58,48,53,60,63,68,67,53,51,12,9,12,10,8,,
75285,Exequiel Mereles,Exequiel Mereles,"LW, LM",65,75,20,2005-09-16,170,66,Uruguay,,,Libertadores,Right,3,3,66,63,61,67,42,51,64,49,58,7,14,14,6,11,,
79124,Caio Ferreira,Caio Ferreira Martins,"ST, LM, RM, CAM",65,69,25,2000-12-15,178,75,Brazil,FC Argeș,1,SUPERLIGA,Left,3,3,73,64,63,66,24,60,64,59,62,13,12,5,13,10,,
200425,Mike te Wierik,Mike te Wierik,"CB, RB",65,65,34,1992-06-08,191,73,Netherlands,,10,Eredivisie,Right,3,2,52,46,59,57,65,71,60,69,59,13,12,13,12,14,,Long Throw
242703,JT Marcinkowski,JT Marcinkowski,GK,65,67,29,1997-05-09,188,82,USA,LA Galaxy,39,MLS,Right,2,1,66,63,68,66,22,65,59,52,36,66,63,68,65,66,,Cross Claimer
243045,Abdullah Al Khatib,Abdullah Al Khatib,"CB, LB, LM",65,65,31,1995-03-12,186,72,Saudi Arabia,Al Ettifaq,350,ROSHN Saudi League,Right,3,2,74,28,50,60,64,74,63,54,32,11,11,9,9,6,,
245865,Stefan Bajic,Stefan Bajic,GK,65,74,24,2001-12-23,191,84,France,Strasbourg,,Ligue 1 McDonald's,Right,3,1,66,65,65,65,25,64,60,25,43,66,65,65,64,65,,
248284,Albino Giovanni Gomes,Albino Giovanni Gomes,GK,65,65,32,1994-02-07,189,87,India,Jamshedpur FC,2149,ISL,Right,3,1,67,60,60,64,33,66,67,38,32,67,60,60,66,64,,
254849,Youssouph Badji,Youssouph Badji,ST,65,70,24,2001-12-20,192,78,Senegal,AGF,,3F Superliga,Right,3,2,71,63,51,65,29,71,62,59,58,5,12,7,12,12,,Precision Header
257532,Niko Bretschneider,Niko Bretschneider,LB,65,68,27,1999-08-10,181,80,Germany,Saarbrücken,2076,3. Liga,Left,3,2,75,36,55,62,60,62,60,60,46,11,10,8,10,8,,
264746,Harry Leonard,Harry Leonard,ST,65,76,22,2003-09-12,184,72,England,Peterborough,,EFL League One,Right,4,3,73,66,51,65,36,59,63,62,55,15,14,11,13,11,,
266117,Javi Moreno,Javier Moreno Arrones Gil,"CB, RB",65,71,26,2000-05-16,182,78,Spain,Albacete BP,,LALIGA HYPERMOTION,Right,3,2,70,36,52,59,64,69,60,62,39,14,10,6,5,8,,
266852,Theodore Ku-DiPietro,Theodore Ku-DiPietro,"LM, CAM, ST, LW",65,74,24,2002-01-28,175,73,USA,Colorado Rapids,39,MLS,Right,4,3,73,59,55,69,38,56,60,65,63,8,8,10,6,6,,Rapid
266873,Finley Burns,Finley Burns,"CB, CDM, CM",65,78,23,2003-06-17,196,87,England,Reading,,EFL League One,Right,3,2,56,45,56,59,64,70,60,65,55,6,15,6,12,11,,
269318,Cedric Harenbrock,Cedric Harenbrock,"CAM, CM",65,66,28,1998-04-19,180,76,Germany,FC Hansa Rostock,2076,3. Liga,Left,3,3,71,61,61,67,35,55,65,58,63,8,11,9,10,5,,"Low Driven Shot, Incisive Pass"
275153,Malcolm Jeng,Malcolm Jeng,CB,65,78,21,2005-03-09,190,75,Sweden,,10,Eredivisie,Left,3,2,69,32,54,60,65,70,61,59,48,14,9,10,9,8,,
277330,Rafał Mamla,Rafał Mamla,GK,65,73,22,2003-12-22,195,93,Poland,Korona Kielce,66,PKO BP Ekstraklasa,Right,1,1,65,66,67,66,25,61,56,38,32,65,66,67,61,66,,
277354,Lucas Maronnier,Lucas Maronnier,"LB, RB, LM",65,70,26,2000-03-09,172,65,France,ESTAC Troyes,17,Ligue 2 BKT,Right,3,2,73,41,57,59,61,59,61,54,53,11,8,7,11,8,,
72957,Gabriel Maioli,Gabriel Maioli da Silva,"RW, LW, RM",65,74,23,2003-02-02,177,75,Brazil,APOEL FC,318,Liga Cyprus,Right,3,3,74,59,61,65,35,55,59,55,68,9,14,14,11,9,,
74759,Gustavo Nunes,Gustavo Nunes Fernandes Gomes,"LM, RM, LW",65,81,20,2005-11-20,173,65,Brazil,Brentford,13,Premier League,Right,3,3,81,61,58,69,31,49,59,63,63,7,14,11,12,12,,
80163,Farid Alfa-Ruprecht,Farid Alfa-Ruprecht,"RM, RW, LW",65,80,20,2006-07-27,181,74,Germany,VfL Bochum 1848,20,Bundesliga 2,Right,3,3,76,60,59,68,34,52,60,60,57,14,11,10,8,8,,
202910,David Mitov Nilsson,David Mitov Nilsson,GK,65,65,35,1991-01-12,190,87,North Macedonia,,56,Allsvenskan,Right,2,1,66,62,65,66,26,64,58,45,55,66,62,65,64,66,,
204193,Tom Trybull,Tom Trybull,"CDM, CM, CB",65,65,33,1993-03-09,181,72,Germany,Odense BK,,3F Superliga,Right,3,3,46,46,61,64,63,69,64,70,61,15,13,11,13,6,,"Block, Slide Tackle"
219705,Damian Węglarz,Damian Węglarz,GK,65,66,30,1996-03-21,189,81,Poland,,,PKO BP Ekstraklasa,Right,2,1,64,64,61,66,32,62,62,22,42,64,64,61,62,66,,
225001,Kyle Wootton,Kyle Wootton,ST,65,65,29,1996-10-11,188,78,England,Stockport,,EFL League One,Right,3,2,68,62,47,63,26,83,63,65,58,5,8,9,7,5,,"Precision Header, Aerial Fortress"
225536,Rezan Corlu,Rezan Corlu,"CAM, CM",65,65,29,1997-08-07,170,73,Denmark,Kristiansund BK,41,Eliteserien,Left,3,3,78,60,61,66,27,57,63,58,64,13,13,15,12,15,,"Incisive Pass, Rapid"
228775,François Lajugie,François Lajugie,"RB, CB, RM",65,65,30,1996-01-31,187,72,France,FC Annecy,17,Ligue 2 BKT,Right,3,2,63,37,56,56,64,73,59,68,53,6,9,11,15,16,,"Anticipate, Aerial Fortress, Long Throw"
240788,Marco Olivieri,Marco Olivieri,ST,65,66,27,1999-06-30,177,73,Italy,Cesena,,Serie BKT,Right,2,3,74,65,56,67,26,61,61,56,53,10,15,12,14,9,,
244720,Brent Gabriël,Brent Gabriël,GK,65,69,27,1999-01-27,190,75,Belgium,Zulte Waregem,,1A Pro League,Right,3,1,67,62,57,69,30,64,60,21,36,67,62,57,64,69,,
245784,Alessandro Tripaldelli,Alessandro Tripaldelli,"LB, LM",65,66,27,1999-02-09,182,77,Italy,,,Serie BKT,Left,3,2,70,40,56,63,62,58,64,54,45,10,5,6,6,12,,
247528,Corrie Ndaba,Corrie Ndaba,"LB, CB",65,70,26,1999-12-25,188,82,Ireland,Lecce,31,Serie A Enilive,Left,3,2,70,27,54,58,62,78,56,56,48,13,15,14,15,12,,
250998,Søren Tengstedt,Søren Tengstedt,"CAM, RM, ST",65,70,26,2000-06-30,188,68,Denmark,,10,Eredivisie,Left,4,2,69,64,61,68,22,65,64,64,60,11,12,9,8,11,,
251911,Mardochee Nzita,Mardochee Nzita,"LB, LM",65,68,26,2000-02-24,178,70,Belgium,Sp. Charleroi,,1A Pro League,Left,2,2,62,46,60,68,60,53,69,56,58,7,11,10,7,5,,
252773,Josh Griffiths,Josh Griffiths,GK,65,73,24,2001-09-05,198,87,England,West Brom,,EFL Championship,Right,3,1,65,63,62,66,30,63,61,44,48,65,63,62,63,66,,Footwork
256555,Jeriel Dorsett,Jeriel Dorsett,"CB, LB",65,68,24,2002-05-04,185,84,Montserrat,Reading,,EFL League One,Left,2,2,68,32,52,59,62,76,56,60,46,8,7,15,15,9,,"Long Throw, Bruiser"
256855,James Gomez,James Gomez,CB,65,74,24,2001-11-14,189,83,Gambia,Odense BK,,3F Superliga,Right,4,2,67,35,50,59,63,75,60,54,47,6,12,15,9,12,,
261293,Seedy Jatta,Seedy Jatta,ST,65,74,23,2003-03-18,182,70,Norway,SK Sturm Graz,80,Ö. Bundesliga,Right,3,2,82,61,47,66,26,67,58,49,51,8,14,6,9,11,,
261457,Brynjólfur Willumsson,Brynjólfur Willumsson,"ST, CAM",65,70,26,2000-08-12,185,82,Iceland,,10,Eredivisie,Right,3,3,58,64,54,65,38,70,63,66,57,12,12,10,7,12,,
262227,Daniel Jebbison,Daniel Jebbison,ST,65,75,23,2003-07-11,190,78,Canada,Preston,,EFL Championship,Right,2,2,74,63,49,63,30,70,59,58,50,14,14,12,11,9,,
266448,Amourricho van Axel Dongen,Amourricho van Axel Dongen,"LM, LW",65,78,21,2004-09-29,175,68,Netherlands,,10,Eredivisie,Right,5,4,79,59,59,70,29,53,55,62,64,11,9,12,12,14,,Technical
269414,Sory Ibrahim Diarra,Sory Ibrahim Diarra,ST,65,70,26,2000-02-28,187,80,Mali,,41,Eliteserien,Right,3,2,79,64,49,57,26,74,60,66,55,12,12,10,10,10,,Precision Header
275079,Elis Bishesari,Elis Bishesari,GK,65,76,21,2005-05-19,185,77,Sweden,IFK Göteborg,56,Allsvenskan,Left,3,1,64,63,66,65,27,64,59,28,31,64,63,66,64,65,,
275296,Nolan Galves,Nolan Galves,"RB, RM",65,74,23,2003-07-23,180,70,France,Rodez AF,,Ligue 2 BKT,Right,2,2,73,37,54,60,60,65,55,49,36,10,11,7,5,14,,Whipped Pass
276567,Jalal Abdullai,Jalal Abdullai,"ST, RW, LW, RM",65,77,21,2005-01-05,186,80,Ghana,Molde FK,41,Eliteserien,Right,4,3,79,62,55,62,27,64,62,54,55,11,8,15,10,12,,
276940,Erdis Kraja,Erdis Kraja,"CDM, CM",65,72,26,2000-07-07,181,78,Albania,,,Serie BKT,Right,3,3,57,46,60,61,62,63,63,46,55,6,14,7,9,6,,
279782,Zachary Athekame,Zachary Athekame,"RB, RM",65,78,21,2004-12-13,180,70,Switzerland,Milano FC,,Serie A Enilive,Right,3,2,82,28,50,62,59,68,59,46,38,13,8,10,13,13,,
70959,Raul Balbarau,Raul Balbarau,GK,65,69,25,2001-04-07,189,79,Romania,FC Petrolul,1,SUPERLIGA,Right,2,1,64,62,63,66,31,62,66,32,22,64,62,63,62,66,,
72382,Juan Martín Velázquez,Juan Martín Velázquez,"LM, LB",65,79,21,2004-11-19,181,74,Argentina,Belgrano,,LPF,Left,3,3,76,60,59,66,29,58,58,56,58,12,7,11,9,11,,Intercept
73430,Pape Diong,Pape Diong,"CDM, CM",65,79,20,2006-06-15,190,77,Senegal,USL Dunkerque,17,Ligue 2 BKT,Right,2,2,58,42,59,58,61,70,59,64,58,11,14,12,13,14,,
74854,Isaías Andrada,Isaías Andrada,"RM, RW",65,73,23,2003-02-12,167,65,Argentina,Vélez Sarsfield,353,LPF,Right,2,2,80,29,61,68,56,54,62,49,47,5,13,12,8,15,,
76540,Giacomo De Pieri,Giacomo De Pieri,"RW, RM",65,80,19,2006-12-29,174,75,Italy,SS Juve Stabia,32,Serie BKT,Left,3,3,77,62,60,66,23,60,59,61,56,10,7,11,12,13,,
155355,Lee Chung Yong,Chung Yong Lee,"RM, LM, CAM, RW",65,65,38,1988-07-02,180,69,South Korea,Ulsan HD FC,83,K League 1,Right,4,4,55,53,67,69,47,57,68,72,70,6,7,7,8,7,,"Incisive Pass, Tiki Taka, First Touch"
200471,Daniel Chima Chukwu,Daniel Chima Chukwu,"ST, LW, RW, LM",65,65,35,1991-04-04,180,74,Nigeria,Chennaiyin FC,2149,ISL,Right,3,2,59,66,51,59,30,83,58,62,48,12,13,11,15,14,,"Precision Header, Press Proven"
213699,Ashley Fletcher,Ashley Fletcher,ST,65,65,30,1995-10-02,188,78,England,Blackpool,,EFL League One,Right,2,3,71,64,50,61,33,69,62,60,52,14,8,12,8,8,,
223381,Mickey Demetriou,Mickey Demetriou,CB,65,65,36,1990-03-12,188,79,England,Crewe Alexandra,61,EFL League Two,Left,3,2,50,47,55,56,64,76,65,60,42,16,9,11,12,14,,"Precision Header, Long Ball Pass, Block, Anticipate, Slide Tackle, Aerial Fortress, Long Throw"
231335,Jorge Enrique Flores,Jorge Enrique Flores,"LB, LM",65,65,32,1994-02-01,176,76,Bolivia,,,Libertadores,Left,2,2,72,39,55,61,61,60,59,57,49,14,6,12,13,10,,
235014,Jonny Smith,Jonny Smith,"RM, RW, LM",65,65,29,1997-07-28,173,70,England,Gillingham,61,EFL League Two,Left,3,3,84,58,60,67,37,42,59,62,59,11,14,5,13,13,,Rapid
235942,Francesco Cassata,Francesco Cassata,"CM, CAM",65,65,29,1997-07-16,183,75,Italy,,,Serie BKT,Right,3,3,48,52,66,65,56,61,64,59,63,10,7,5,7,10,,
236237,Juan Cruz Bolado,Juan Cruz Bolado,GK,65,69,29,1997-07-22,182,81,Argentina,,,Sudamericana,Right,2,1,69,61,58,67,30,63,57,38,37,69,61,58,63,67,,
